,label
8596,9
8597,3
8598,2
8599,4
8600,7
8601,5
8602,9
8603,5
8604,8
8605,3
8606,0
8607,8
8608,0
8609,3
8610,2
8611,5
8612,0
8613,2
8614,4
8615,8
8616,9
8617,2
8618,7
8619,8
8620,1
8621,6
8622,0
8623,3
8624,6
8625,4
8626,0
8627,1
8628,7
8629,0
8630,2
8631,5
8632,1
8633,3
8634,7
8635,0
8636,2
8637,8
8638,9
8639,7
8640,1
8641,6
8642,4
8643,2
8644,9
8645,1
8646,8
8647,2
8648,9
8649,4
8650,0
8651,2
8652,1
8653,4
8654,8
8655,9
8656,7
8657,9
8658,6
8659,7
8660,3
8661,1
8662,6
8663,4
8664,1
8665,9
8666,1
8667,8
8668,9
8669,8
8670,9
8671,5
8672,4
8673,5
8674,7
8675,8
8676,1
8677,0
8678,2
8679,9
8680,1
8681,1
8682,8
8683,2
8684,7
8685,6
8686,2
8687,6
8688,0
8689,3
8690,8
8691,6
8692,8
8693,2
8694,3
8695,0
8696,6
8697,3
8698,1
8699,0
8700,5
8701,5
8702,7
8703,8
8704,3
8705,6
8706,0
8707,2
8708,3
8709,7
8710,2
8711,4
8712,5
8713,4
8714,4
8715,4
8716,7
8717,4
8718,7
8719,3
8720,7
8721,5
8722,2
8723,2
8724,2
8725,4
8726,3
8727,9
8728,0
8729,8
8730,8
8731,6
8732,1
8733,1
8734,6
8735,6
8736,0
8737,1
8738,6
8739,3
8740,6
8741,9
8742,4
8743,9
8744,1
8745,3
8746,9
8747,9
8748,7
8749,2
8750,0
8751,3
8752,5
8753,4
8754,1
8755,6
8756,1
8757,7
8758,0
8759,2
8760,0
8761,5
8762,7
8763,5
8764,7
8765,0
8766,9
8767,4
8768,4
8769,4
8770,9
8771,1
8772,5
8773,6
8774,0
8775,4
8776,1
8777,6
8778,8
8779,7
8780,8
8781,2
8782,0
8783,7
8784,3
8785,7
8786,2
8787,1
8788,1
8789,1
8790,1
8791,3
8792,0
8793,3
8794,6
8795,6
8796,1
8797,8
8798,3
8799,5
8800,7
8801,8
8802,6
8803,3
8804,9
8805,3
8806,8
8807,0
8808,5
8809,5
8810,1
8811,6
8812,2
8813,8
8814,1
8815,5
8816,5
8817,0
8818,9
8819,8
8820,5
8821,1
8822,0
8823,6
8824,0
8825,1
8826,7
8827,7
8828,3
8829,8
8830,8
8831,1
8832,0
8833,9
8834,0
8835,7
8836,7
8837,3
8838,0
8839,3
8840,1
8841,2
8842,3
8843,5
8844,7
8845,4
8846,3
8847,9
8848,9
8849,9
8850,5
8851,7
8852,0
8853,1
8854,2
8855,1
8856,9
8857,5
8858,0
8859,7
8860,4
8861,6
8862,2
8863,6
8864,4
8865,8
8866,8
8867,3
8868,9
8869,0
8870,5
8871,8
8872,5
8873,7
8874,7
8875,1
8876,8
8877,5
8878,4
8879,3
8880,3
8881,7
8882,5
8883,7
8884,9
8885,0
8886,4
8887,7
8888,5
8889,7
8890,7
8891,1
8892,6
8893,1
8894,7
8895,3
8896,6
8897,3
8898,5
8899,1
8900,4
8901,1
8902,4
8903,4
8904,1
8905,1
8906,7
8907,5
8908,8
8909,2
8910,2
8911,4
8912,8
8913,8
8914,5
8915,2
8916,9
8917,5
8918,2
8919,1
8920,0
8921,7
8922,8
8923,5
8924,5
8925,7
8926,7
8927,1
8928,4
8929,0
8930,6
8931,6
8932,7
8933,0
8934,0
8935,3
8936,6
8937,6
8938,6
8939,9
8940,0
8941,6
8942,1
8943,4
8944,7
8945,2
8946,8
8947,8
8948,2
8949,3
8950,9
8951,6
8952,4
8953,2
8954,2
8955,5
8956,3
8957,7
8958,9
8959,6
8960,2
8961,7
8962,3
8963,7
8964,2
8965,7
8966,3
8967,7
8968,0
8969,9
8970,9
8971,3
8972,1
8973,0
8974,6
8975,3
8976,7
8977,2
8978,1
8979,7
8980,0
8981,9
8982,5
8983,5
8984,6
8985,4
8986,7
8987,6
8988,9
8989,4
8990,5
8991,0
8992,8
8993,2
8994,3
8995,7
8996,9
8997,2
8998,0
8999,0
9000,3
9001,0
9002,5
9003,2
9004,4
9005,7
9006,4
9007,1
9008,7
9009,8
9010,4
9011,1
9012,6
9013,1
9014,7
9015,3
9016,0
9017,5
9018,1
9019,5
9020,6
9021,2
9022,5
9023,7
9024,2
9025,0
9026,3
9027,6
9028,9
9029,6
9030,0
9031,6
9032,7
9033,1
9034,7
9035,8
9036,7
9037,3
9038,5
9039,6
9040,4
9041,9
9042,2
9043,0
9044,1
9045,0
9046,3
9047,8
9048,4
9049,8
9050,7
9051,2
9052,4
9053,6
9054,7
9055,1
9056,1
9057,9
9058,4
9059,8
9060,2
9061,2
9062,9
9063,3
9064,3
9065,8
9066,5
9067,7
9068,7
9069,0
9070,0
9071,2
9072,1
9073,3
9074,8
9075,1
9076,6
9077,9
9078,6
9079,5
9080,6
9081,4
9082,0
9083,8
9084,0
9085,4
9086,5
9087,4
9088,7
9089,6
9090,2
9091,8
9092,9
9093,7
9094,2
9095,8
9096,1
9097,5
9098,9
9099,4
9100,5
9101,6
9102,5
9103,3
9104,5
9105,9
9106,1
9107,2
9108,2
9109,7
9110,6
9111,9
9112,7
9113,1
9114,1
9115,6
9116,9
9117,8
9118,2
9119,1
9120,6
9121,6
9122,1
9123,6
9124,7
9125,8
9126,5
9127,3
9128,3
9129,6
9130,3
9131,8
9132,9
9133,1
9134,6
9135,7
9136,6
9137,5
9138,4
9139,8
9140,4
9141,8
9142,4
9143,3
9144,0
9145,7
9146,3
9147,6
9148,8
9149,6
9150,7
9151,5
9152,1
9153,8
9154,4
9155,0
9156,1
9157,2
9158,2
9159,1
9160,3
9161,3
9162,0
9163,6
9164,6
9165,1
9166,0
9167,9
9168,1
9169,6
9170,0
9171,9
9172,4
9173,8
9174,1
9175,0
9176,6
9177,8
9178,5
9179,3
9180,0
9181,8
9182,6
9183,7
9184,0
9185,1
9186,2
9187,3
9188,7
9189,9
9190,4
9191,7
9192,2
9193,4
9194,9
9195,5
9196,0
9197,4
9198,0
9199,8
9200,1
9201,1
9202,8
9203,4
9204,7
9205,9
9206,6
9207,0
9208,0
9209,1
9210,3
9211,3
9212,5
9213,6
9214,8
9215,2
9216,9
9217,4
9218,5
9219,1
9220,1
9221,0
9222,6
9223,2
9224,8
9225,6
9226,8
9227,9
9228,4
9229,4
9230,9
9231,7
9232,9
9233,9
9234,1
9235,5
9236,0
9237,6
9238,1
9239,7
9240,2
9241,2
9242,6
9243,9
9244,6
9245,3
9246,2
9247,1
9248,8
9249,5
9250,3
9251,2
9252,1
9253,2
9254,9
9255,0
9256,9
9257,9
9258,9
9259,5
9260,0
9261,8
9262,2
9263,2
9264,4
9265,0
9266,1
9267,4
9268,5
9269,9
9270,2
9271,6
9272,9
9273,9
9274,9
9275,3
9276,4
9277,1
9278,3
9279,6
9280,6
9281,0
9282,0
9283,3
9284,0
9285,8
9286,3
9287,0
9288,7
9289,7
9290,4
9291,2
9292,4
9293,4
9294,0
9295,9
9296,6
9297,1
9298,4
9299,0
9300,5
9301,6
9302,0
9303,4
9304,5
9305,5
9306,9
9307,7
9308,1
9309,5
9310,8
9311,7
9312,5
9313,3
9314,2
9315,5
9316,5
9317,7
9318,9
9319,7
9320,6
9321,0
9322,8
9323,4
9324,7
9325,5
9326,8
9327,4
9328,6
9329,2
9330,1
9331,7
9332,9
9333,0
9334,8
9335,7
9336,8
9337,9
9338,4
9339,8
9340,4
9341,8
9342,6
9343,4
9344,3
9345,3
9346,9
9347,3
9348,7
9349,3
9350,5
9351,1
9352,7
9353,2
9354,8
9355,6
9356,9
9357,9
9358,1
9359,0
9360,4
9361,2
9362,9
9363,1
9364,0
9365,4
9366,5
9367,5
9368,6
9369,2
9370,6
9371,7
9372,6
9373,9
9374,6
9375,0
9376,5
9377,1
9378,7
9379,4
9380,4
9381,8
9382,1
9383,7
9384,0
9385,8
9386,4
9387,7
9388,0
9389,7
9390,5
9391,7
9392,2
9393,8
9394,2
9395,2
9396,7
9397,3
9398,5
9399,8
9400,8
9401,1
9402,9
9403,3
9404,9
9405,4
9406,7
9407,6
9408,5
9409,0
9410,3
9411,3
9412,7
9413,9
9414,3
9415,3
9416,3
9417,0
9418,2
9419,3
9420,5
9421,3
9422,6
9423,2
9424,8
9425,8
9426,1
9427,1
9428,5
9429,3
9430,7
9431,0
9432,4
9433,0
9434,3
9435,6
9436,5
9437,1
9438,0
9439,4
9440,3
9441,3
9442,3
9443,6
9444,7
9445,1
9446,5
9447,7
9448,5
9449,6
9450,1
9451,0
9452,0
9453,9
9454,4
9455,1
9456,1
9457,8
9458,1
9459,8
9460,4
9461,2
9462,9
9463,6
9464,9
9465,2
9466,2
9467,1
9468,4
9469,3
9470,7
9471,9
9472,5
9473,9
9474,3
9475,7
9476,2
9477,2
9478,1
9479,8
9480,2
9481,0
9482,9
9483,2
9484,0
9485,1
9486,2
9487,2
9488,5
9489,6
9490,7
9491,6
9492,0
9493,1
9494,5
9495,1
9496,5
9497,4
9498,9
9499,2
9500,9
9501,7
9502,3
9503,0
9504,0
9505,3
9506,3
9507,0
9508,2
9509,1
9510,6
9511,5
9512,6
9513,9
9514,6
9515,1
9516,0
9517,4
9518,5
9519,4
9520,3
9521,1
9522,7
9523,7
9524,1
9525,7
9526,3
9527,7
9528,4
9529,7
9530,6
9531,1
9532,0
9533,6
9534,8
9535,1
9536,7
9537,4
9538,0
9539,6
9540,0
9541,7
9542,1
9543,6
9544,8
9545,2
9546,7
9547,7
9548,7
9549,0
9550,6
9551,0
9552,5
9553,1
9554,8
9555,9
9556,7
9557,9
9558,1
9559,3
9560,9
9561,6
9562,4
9563,4
9564,0
9565,0
9566,7
9567,9
9568,5
9569,6
9570,1
9571,8
9572,4
9573,1
9574,2
9575,5
9576,7
9577,8
9578,4
9579,5
9580,3
9581,5
9582,7
9583,3
9584,9
9585,7
9586,1
9587,7
9588,3
9589,3
9590,8
9591,5
9592,3
9593,2
9594,6
9595,8
9596,9
9597,8
9598,5
9599,5
9600,8
9601,1
9602,4
9603,0
9604,1
9605,3
9606,7
9607,8
9608,1
9609,7
9610,3
9611,1
9612,8
9613,9
9614,5
9615,0
9616,4
9617,1
9618,9
9619,8
9620,7
9621,4
9622,2
9623,1
9624,7
9625,9
9626,7
9627,2
9628,3
9629,0
9630,5
9631,6
9632,5
9633,8
9634,1
9635,9
9636,7
9637,5
9638,3
9639,0
9640,3
9641,5
9642,4
9643,4
9644,1
9645,4
9646,0
9647,7
9648,0
9649,3
9650,2
9651,5
9652,9
9653,9
9654,1
9655,0
9656,7
9657,2
9658,3
9659,8
9660,9
9661,3
9662,2
9663,5
9664,1
9665,9
9666,9
9667,3
9668,4
9669,0
9670,0
9671,1
9672,2
9673,0
9674,2
9675,1
9676,0
9677,4
9678,6
9679,6
9680,3
9681,8
9682,1
9683,4
9684,3
9685,0
9686,0
9687,7
9688,0
9689,2
9690,5
9691,4
9692,7
9693,5
9694,5
9695,6
9696,6
9697,5
9698,9
9699,1
9700,6
9701,6
9702,2
9703,7
9704,0
9705,1
9706,9
9707,7
9708,4
9709,1
9710,6
9711,1
9712,3
9713,1
9714,7
9715,2
9716,3
9717,9
9718,3
9719,0
9720,4
9721,4
9722,1
9723,7
9724,3
9725,1
9726,7
9727,1
9728,2
9729,5
9730,4
9731,1
9732,7
9733,8
9734,1
9735,0
9736,4
9737,2
9738,3
9739,3
9740,8
9741,9
9742,0
9743,5
9744,2
9745,6
9746,0
9747,2
9748,5
9749,7
9750,0
9751,5
9752,9
9753,6
9754,9
9755,2
9756,4
9757,7
9758,6
9759,6
9760,6
9761,6
9762,2
9763,2
9764,9
9765,3
9766,2
9767,1
9768,0
9769,5
9770,2
9771,3
9772,4
9773,7
9774,6
9775,8
9776,5
9777,4
9778,5
9779,4
9780,5
9781,6
9782,6
9783,7
9784,3
9785,9
9786,5
9787,3
9788,2
9789,5
9790,7
9791,6
9792,3
9793,9
9794,3
9795,0
9796,5
9797,6
9798,2
9799,5
9800,7
9801,3
9802,5
9803,6
9804,1
9805,5
9806,2
9807,0
9808,2
9809,3
9810,3
9811,9
9812,1
9813,7
9814,6
9815,9
9816,2
9817,2
9818,8
9819,2
9820,1
9821,8
9822,8
9823,7
9824,4
9825,9
9826,8
9827,7
9828,1
9829,2
9830,5
9831,5
9832,8
9833,0
9834,9
9835,8
9836,9
9837,9
9838,1
9839,8
9840,1
9841,7
9842,2
9843,9
9844,6
9845,7
9846,9
9847,3
9848,2
9849,2
9850,7
9851,5
9852,4
9853,8
9854,0
9855,9
9856,2
9857,2
9858,7
9859,7
9860,6
9861,5
9862,7
9863,3
9864,5
9865,1
9866,3
9867,1
9868,6
9869,1
9870,6
9871,4
9872,4
9873,3
9874,9
9875,2
9876,6
9877,5
9878,5
9879,1
9880,3
9881,4
9882,2
9883,1
9884,5
9885,2
9886,7
9887,3
9888,3
9889,9
9890,7
9891,9
9892,0
9893,2
9894,2
9895,8
9896,2
9897,8
9898,9
9899,2
9900,7
9901,6
9902,6
9903,1
9904,7
9905,5
9906,0
9907,8
9908,1
9909,4
9910,2
9911,3
9912,7
9913,7
9914,0
9915,7
9916,3
9917,8
9918,1
9919,7
9920,3
9921,1
9922,8
9923,3
9924,3
9925,6
9926,0
9927,1
9928,7
9929,9
9930,1
9931,8
9932,8
9933,4
9934,1
9935,8
9936,0
9937,5
9938,3
9939,0
9940,6
9941,2
9942,6
9943,7
9944,9
9945,6
9946,3
9947,9
9948,1
9949,7
9950,2
9951,9
9952,6
9953,3
9954,0
9955,1
9956,8
9957,5
9958,7
9959,5
9960,9
9961,5
9962,5
9963,7
9964,2
9965,2
9966,1
9967,9
9968,2
9969,1
9970,0
9971,7
9972,0
9973,4
9974,5
9975,4
9976,7
9977,1
9978,2
9979,0
9980,5
9981,5
9982,8
9983,2
9984,2
9985,0
9986,9
9987,3
9988,5
9989,7
9990,5
9991,4
9992,7
9993,2
9994,9
9995,0
9996,1
9997,2
9998,2
9999,3
10000,2
10001,7
10002,6
10003,8
10004,3
10005,5
10006,1
10007,1
10008,6
10009,3
10010,3
10011,6
10012,8
10013,2
10014,9
10015,2
10016,2
10017,2
10018,9
10019,0
10020,3
10021,8
10022,9
10023,2
10024,0
10025,9
10026,2
10027,0
10028,3
10029,6
10030,2
10031,3
10032,3
10033,6
10034,1
10035,3
10036,9
10037,4
10038,2
10039,0
10040,2
10041,0
10042,0
10043,6
10044,2
10045,3
10046,4
10047,9
10048,5
10049,7
10050,9
10051,5
10052,9
10053,1
10054,7
10055,2
10056,6
10057,6
10058,2
10059,2
10060,7
10061,8
10062,4
10063,8
10064,6
10065,6
10066,4
10067,0
10068,4
10069,9
10070,9
10071,3
10072,4
10073,2
10074,6
10075,2
10076,9
10077,2
10078,0
10079,1
10080,2
10081,6
10082,7
10083,7
10084,8
10085,1
10086,2
10087,9
10088,6
10089,8
10090,7
10091,3
10092,7
10093,6
10094,5
10095,8
10096,5
10097,2
10098,6
10099,0
10100,5
10101,2
10102,3
10103,1
10104,1
10105,8
10106,7
10107,4
10108,9
10109,4
10110,4
10111,3
10112,4
10113,0
10114,3
10115,8
10116,6
10117,3
10118,1
10119,9
10120,9
10121,0
10122,6
10123,1
10124,7
10125,2
10126,3
10127,4
10128,6
10129,8
10130,1
10131,5
10132,2
10133,2
10134,4
10135,1
10136,0
10137,5
10138,3
10139,9
10140,8
10141,7
10142,3
10143,5
10144,0
10145,4
10146,9
10147,0
10148,3
10149,1
10150,6
10151,5
10152,1
10153,6
10154,3
10155,7
10156,2
10157,4
10158,5
10159,4
10160,6
10161,6
10162,5
10163,0
10164,0
10165,8
10166,6
10167,1
10168,7
10169,2
10170,8
10171,0
10172,0
10173,7
10174,1
10175,6
10176,8
10177,8
10178,9
10179,8
10180,3
10181,3
10182,1
10183,0
10184,3
10185,4
10186,5
10187,2
10188,3
10189,0
10190,2
10191,2
10192,3
10193,9
10194,8
10195,6
10196,7
10197,6
10198,9
10199,9
10200,5
10201,6
10202,4
10203,5
10204,2
10205,1
10206,4
10207,8
10208,3
10209,9
10210,7
10211,3
10212,4
10213,1
10214,7
10215,5
10216,2
10217,0
10218,5
10219,9
10220,0
10221,6
10222,7
10223,5
10224,5
10225,4
10226,6
10227,0
10228,1
10229,6
10230,1
10231,5
10232,2
10233,3
10234,0
10235,4
10236,0
10237,1
10238,9
10239,1
10240,0
10241,9
10242,1
10243,8
10244,0
10245,3
10246,8
10247,7
10248,8
10249,2
10250,3
10251,6
10252,1
10253,6
10254,6
10255,6
10256,6
10257,5
10258,9
10259,0
10260,9
10261,7
10262,7
10263,0
10264,3
10265,5
10266,3
10267,9
10268,6
10269,5
10270,9
10271,8
10272,7
10273,9
10274,1
10275,2
10276,6
10277,1
10278,5
10279,1
10280,2
10281,1
10282,7
10283,7
10284,2
10285,7
10286,8
10287,6
10288,8
10289,6
10290,4
10291,1
10292,6
10293,1
10294,3
10295,0
10296,8
10297,4
10298,5
10299,0
10300,6
10301,2
10302,9
10303,8
10304,2
10305,7
10306,7
10307,1
10308,1
10309,3
10310,7
10311,9
10312,2
10313,6
10314,1
10315,3
10316,5
10317,5
10318,5
10319,0
10320,8
10321,6
10322,1
10323,2
10324,3
10325,9
10326,8
10327,9
10328,4
10329,2
10330,9
10331,4
10332,2
10333,1
10334,1
10335,9
10336,6
10337,6
10338,5
10339,4
10340,9
10341,7
10342,0
10343,0
10344,6
10345,1
10346,0
10347,7
10348,5
10349,6
10350,7
10351,2
10352,7
10353,8
10354,7
10355,6
10356,4
10357,3
10358,2
10359,0
10360,0
10361,6
10362,7
10363,8
10364,7
10365,8
10366,7
10367,4
10368,4
10369,3
10370,3
10371,6
10372,4
10373,7
10374,2
10375,3
10376,6
10377,6
10378,4
10379,1
10380,6
10381,1
10382,7
10383,4
10384,6
10385,2
10386,9
10387,9
10388,4
10389,3
10390,8
10391,5
10392,5
10393,7
10394,4
10395,1
10396,0
10397,4
10398,6
10399,9
10400,9
10401,7
10402,2
10403,9
10404,7
10405,4
10406,2
10407,4
10408,9
10409,2
10410,3
10411,8
10412,9
10413,6
10414,6
10415,7
10416,4
10417,9
10418,8
10419,9
10420,3
10421,5
10422,0
10423,9
10424,9
10425,0
10426,5
10427,1
10428,2
10429,4
10430,2
10431,6
10432,8
10433,5
10434,5
10435,2
10436,1
10437,4
10438,4
10439,0
10440,7
10441,4
10442,7
10443,2
10444,1
10445,1
10446,1
10447,5
10448,1
10449,1
10450,2
10451,6
10452,2
10453,1
10454,6
10455,3
10456,1
10457,4
10458,5
10459,3
10460,2
10461,2
10462,0
10463,5
10464,2
10465,2
10466,5
10467,4
10468,0
10469,1
10470,2
10471,7
10472,6
10473,7
10474,6
10475,1
10476,1
10477,3
10478,4
10479,3
10480,4
10481,2
10482,1
10483,0
10484,1
10485,5
10486,2
10487,0
10488,4
10489,5
10490,2
10491,1
10492,6
10493,2
10494,1
10495,0
10496,1
10497,7
10498,4
10499,4
10500,7
10501,8
10502,5
10503,8
10504,4
10505,0
10506,6
10507,0
10508,1
10509,6
10510,2
10511,7
10512,2
10513,7
10514,1
10515,1
10516,1
10517,9
10518,7
10519,1
10520,2
10521,1
10522,1
10523,6
10524,9
10525,7
10526,1
10527,4
10528,0
10529,2
10530,8
10531,1
10532,6
10533,9
10534,8
10535,6
10536,3
10537,9
10538,4
10539,2
10540,1
10541,6
10542,2
10543,9
10544,4
10545,3
10546,3
10547,3
10548,2
10549,5
10550,5
10551,5
10552,6
10553,4
10554,6
10555,7
10556,7
10557,4
10558,8
10559,1
10560,9
10561,7
10562,6
10563,1
10564,9
10565,8
10566,5
10567,5
10568,3
10569,6
10570,3
10571,8
10572,6
10573,1
10574,8
10575,9
10576,9
10577,3
10578,0
10579,2
10580,0
10581,7
10582,7
10583,0
10584,9
10585,6
10586,8
10587,6
10588,3
10589,9
10590,6
10591,2
10592,3
10593,6
10594,0
10595,1
10596,8
10597,7
10598,6
10599,8
10600,5
10601,1
10602,2
10603,1
10604,3
10605,3
10606,6
10607,7
10608,7
10609,9
10610,5
10611,8
10612,4
10613,5
10614,2
10615,3
10616,2
10617,8
10618,3
10619,4
10620,0
10621,3
10622,2
10623,6
10624,6
10625,0
10626,6
10627,7
10628,0
10629,1
10630,6
10631,7
10632,2
10633,2
10634,6
10635,5
10636,0
10637,3
10638,7
10639,6
10640,6
10641,3
10642,0
10643,6
10644,1
10645,8
10646,0
10647,6
10648,5
10649,3
10650,1
10651,1
10652,4
10653,5
10654,4
10655,8
10656,9
10657,1
10658,9
10659,2
10660,7
10661,6
10662,8
10663,3
10664,6
10665,5
10666,1
10667,5
10668,2
10669,4
10670,8
10671,8
10672,6
10673,8
10674,6
10675,4
10676,8
10677,7
10678,3
10679,9
10680,1
10681,0
10682,5
10683,6
10684,4
10685,6
10686,5
10687,6
10688,1
10689,4
10690,4
10691,7
10692,7
10693,8
10694,2
10695,1
10696,7
10697,8
10698,8
10699,5
10700,0
10701,4
10702,7
10703,1
10704,2
10705,4
10706,1
10707,7
10708,8
10709,4
10710,9
10711,5
10712,1
10713,3
10714,9
10715,1
10716,0
10717,7
10718,8
10719,8
10720,2
10721,1
10722,0
10723,8
10724,7
10725,4
10726,7
10727,4
10728,3
10729,1
10730,9
10731,8
10732,1
10733,7
10734,9
10735,2
10736,9
10737,1
10738,6
10739,6
10740,0
10741,9
10742,4
10743,9
10744,0
10745,3
10746,7
10747,3
10748,1
10749,1
10750,6
10751,0
10752,2
10753,6
10754,4
10755,6
10756,5
10757,2
10758,4
10759,2
10760,0
10761,3
10762,1
10763,6
10764,8
10765,1
10766,3
10767,2
10768,1
10769,3
10770,7
10771,1
10772,1
10773,7
10774,9
10775,0
10776,9
10777,6
10778,6
10779,3
10780,3
10781,7
10782,0
10783,1
10784,6
10785,1
10786,2
10787,2
10788,3
10789,9
10790,3
10791,1
10792,1
10793,6
10794,6
10795,5
10796,6
10797,2
10798,6
10799,1
10800,2
10801,8
10802,1
10803,6
10804,7
10805,8
10806,0
10807,0
10808,0
10809,2
10810,7
10811,0
10812,0
10813,6
10814,5
10815,2
10816,2
10817,9
10818,6
10819,8
10820,9
10821,7
10822,3
10823,3
10824,3
10825,9
10826,0
10827,2
10828,6
10829,6
10830,8
10831,9
10832,9
10833,7
10834,7
10835,9
10836,6
10837,2
10838,0
10839,5
10840,8
10841,7
10842,6
10843,4
10844,3
10845,2
10846,1
10847,0
10848,8
10849,8
10850,3
10851,7
10852,4
10853,0
10854,5
10855,4
10856,2
10857,1
10858,1
10859,0
10860,6
10861,7
10862,6
10863,1
10864,1
10865,7
10866,7
10867,8
10868,0
10869,6
10870,8
10871,9
10872,1
10873,3
10874,4
10875,5
10876,5
10877,4
10878,7
10879,5
10880,9
10881,3
10882,1
10883,0
10884,0
10885,3
10886,6
10887,3
10888,5
10889,4
10890,1
10891,2
10892,3
10893,5
10894,3
10895,9
10896,8
10897,7
10898,1
10899,7
10900,6
10901,3
10902,4
10903,4
10904,1
10905,0
10906,7
10907,6
10908,6
10909,0
10910,0
10911,0
10912,9
10913,9
10914,5
10915,6
10916,1
10917,4
10918,7
10919,7
10920,6
10921,1
10922,2
10923,7
10924,0
10925,9
10926,0
10927,7
10928,5
10929,8
10930,0
10931,0
10932,9
10933,6
10934,5
10935,4
10936,0
10937,6
10938,1
10939,7
10940,2
10941,7
10942,0
10943,8
10944,6
10945,8
10946,6
10947,2
10948,4
10949,6
10950,5
10951,5
10952,3
10953,6
10954,1
10955,7
10956,2
10957,4
10958,8
10959,2
10960,9
10961,4
10962,5
10963,4
10964,2
10965,1
10966,2
10967,2
10968,3
10969,7
10970,4
10971,1
10972,8
10973,0
10974,5
10975,2
10976,0
10977,6
10978,3
10979,3
10980,3
10981,2
10982,6
10983,4
10984,3
10985,7
10986,2
10987,0
10988,4
10989,1
10990,6
10991,2
10992,8
10993,6
10994,6
10995,5
10996,9
10997,6
10998,6
10999,4
11000,2
11001,8
11002,5
11003,6
11004,5
11005,6
11006,7
11007,2
11008,6
11009,9
11010,5
11011,2
11012,6
11013,3
11014,1
11015,6
11016,0
11017,0
11018,3
11019,4
11020,2
11021,7
11022,2
11023,4
11024,8
11025,7
11026,9
11027,2
11028,7
11029,7
11030,5
11031,8
11032,0
11033,8
11034,6
11035,5
11036,1
11037,1
11038,6
11039,8
11040,3
11041,7
11042,6
11043,4
11044,1
11045,6
11046,8
11047,7
11048,4
11049,1
11050,6
11051,9
11052,1
11053,0
11054,4
11055,5
11056,1
11057,2
11058,9
11059,7
11060,3
11061,3
11062,7
11063,9
11064,6
11065,3
11066,8
11067,0
11068,4
11069,6
11070,2
11071,2
11072,3
11073,3
11074,3
11075,7
11076,9
11077,1
11078,8
11079,5
11080,9
11081,7
11082,8
11083,9
11084,7
11085,1
11086,5
11087,8
11088,0
11089,8
11090,3
11091,1
11092,5
11093,7
11094,5
11095,6
11096,4
11097,2
11098,6
11099,6
11100,8
11101,7
11102,9
11103,2
11104,3
11105,8
11106,4
11107,8
11108,4
11109,1
11110,7
11111,4
11112,5
11113,7
11114,9
11115,7
11116,1
11117,9
11118,3
11119,0
11120,5
11121,4
11122,6
11123,9
11124,7
11125,9
11126,6
11127,7
11128,8
11129,1
11130,1
11131,6
11132,5
11133,8
11134,7
11135,0
11136,0
11137,0
11138,6
11139,4
11140,3
11141,4
11142,9
11143,8
11144,1
11145,3
11146,6
11147,2
11148,1
11149,1
11150,4
11151,6
11152,2
11153,5
11154,3
11155,7
11156,1
11157,9
11158,1
11159,5
11160,5
11161,3
11162,7
11163,8
11164,4
11165,5
11166,9
11167,5
11168,9
11169,8
11170,3
11171,6
11172,2
11173,1
11174,6
11175,4
11176,2
11177,1
11178,9
11179,0
11180,8
11181,2
11182,7
11183,4
11184,1
11185,9
11186,5
11187,7
11188,6
11189,5
11190,0
11191,1
11192,4
11193,3
11194,1
11195,6
11196,4
11197,6
11198,7
11199,1
11200,1
11201,4
11202,9
11203,1
11204,6
11205,7
11206,8
11207,5
11208,9
11209,0
11210,4
11211,1
11212,2
11213,5
11214,8
11215,4
11216,7
11217,1
11218,9
11219,3
11220,0
11221,1
11222,7
11223,1
11224,8
11225,5
11226,5
11227,7
11228,7
11229,0
11230,8
11231,5
11232,5
11233,2
11234,5
11235,5
11236,9
11237,7
11238,0
11239,4
11240,3
11241,4
11242,2
11243,7
11244,7
11245,4
11246,6
11247,3
11248,6
11249,9
11250,5
11251,8
11252,8
11253,2
11254,3
11255,3
11256,2
11257,9
11258,9
11259,9
11260,6
11261,7
11262,1
11263,7
11264,6
11265,2
11266,1
11267,7
11268,0
11269,6
11270,9
11271,6
11272,9
11273,1
11274,6
11275,9
11276,7
11277,3
11278,0
11279,4
11280,3
11281,5
11282,0
11283,1
11284,9
11285,8
11286,0
11287,0
11288,4
11289,9
11290,3
11291,6
11292,8
11293,2
11294,9
11295,2
11296,5
11297,3
11298,5
11299,6
11300,8
11301,2
11302,2
11303,7
11304,5
11305,8
11306,6
11307,9
11308,1
11309,7
11310,0
11311,6
11312,3
11313,3
11314,6
11315,1
11316,6
11317,2
11318,8
11319,8
11320,3
11321,3
11322,6
11323,8
11324,3
11325,9
11326,8
11327,6
11328,9
11329,0
11330,5
11331,1
11332,7
11333,4
11334,4
11335,2
11336,3
11337,5
11338,7
11339,1
11340,9
11341,9
11342,9
11343,5
11344,3
11345,8
11346,0
11347,3
11348,1
11349,5
11350,1
11351,2
11352,5
11353,2
11354,7
11355,8
11356,0
11357,2
11358,8
11359,9
11360,3
11361,6
11362,7
11363,7
11364,4
11365,8
11366,3
11367,2
11368,5
11369,8
11370,1
11371,7
11372,1
11373,9
11374,4
11375,8
11376,4
11377,3
11378,4
11379,2
11380,8
11381,8
11382,2
11383,9
11384,4
11385,7
11386,4
11387,8
11388,3
11389,3
11390,3
11391,1
11392,8
11393,5
11394,5
